X,Y,Label
-8.611966,-37.4982,8
-30.558466,8.424156,6
-20.184229,28.464146,21
-43.98418,20.185463,7
21.8542,6.1206236,15
22.112234,-29.927652,26
26.205011,-27.621141,12
-11.971263,-18.43052,8
-19.957905,-49.355194,4
-47.73708,-0.6085639,24
-3.201608,52.67588,24
4.6391225,20.923025,2
-8.32425,-15.024004,8
-0.9482987,52.330658,21
25.60112,46.312195,21
-39.28089,-30.355846,11
-14.892646,44.33464,21
53.461067,-13.301261,15
-44.942726,-26.560467,11
22.959562,37.27448,5
-11.812989,15.103612,3
4.0205455,-41.526142,8
22.168203,36.784836,0
42.197266,5.0189295,1
27.943743,-7.1642904,28
-5.1181593,-3.226796,0
3.3834236,26.074821,21
-51.306778,-24.572008,11
14.193624,5.6924005,19
44.76048,-14.549511,15
-38.367065,22.22468,21
19.469845,-47.23835,8
-20.815073,34.413403,21
34.93465,-41.733494,27
0.1536223,20.804113,8
-35.07959,-1.645966,0
19.19433,-49.245697,18
-4.506445,19.374222,0
-49.744892,-20.526226,14
-30.207893,36.464104,21
29.556849,32.628,5
-39.02654,-28.53189,11
-45.986595,-28.163431,11
-14.316372,47.33979,19
-43.490875,-32.804153,11
24.46268,22.216928,1
25.732536,-31.210846,12
29.75992,-41.384144,23
40.66533,16.668865,1
-5.8570914,28.478794,21
7.3159485,5.8686743,4
-21.776173,7.381557,20
-19.168756,43.36355,21
30.154419,29.977617,5
-11.7086115,-38.641304,4
6.372673,56.507504,6
21.996767,36.88385,5
-31.18342,-16.579105,16
-43.166084,5.0706034,11
-26.182577,-38.519146,4
30.78312,-42.935604,27
-2.4652245,-19.933075,8
-23.79508,-47.720306,4
27.17358,28.062584,21
19.364286,13.21266,19
24.340517,44.787746,14
-12.827193,40.436634,21
13.266525,-4.682072,23
11.146319,34.90491,21
-17.012943,32.263607,21
4.7760057,-15.234751,23
-19.446384,8.816383,20
49.219055,14.45694,28
37.802517,24.296686,1
-42.59464,33.12524,21
-39.770355,29.97018,21
18.953426,-52.184975,18
-51.255306,-5.0080714,22
-34.42164,3.63681,8
10.700009,-2.8769422,21
21.246641,10.187546,19
43.424473,-21.208466,15
25.652899,50.59252,14
-31.843603,8.969543,21
-24.780949,-39.806427,4
-24.30188,-12.299315,0
27.455269,-29.05925,12
-14.025093,-11.55114,8
-12.989246,-24.194704,8
40.74132,23.813047,26
30.953825,20.059116,1
19.037788,24.02423,26
25.11495,35.71844,5
20.891144,9.822319,1
24.450117,-8.322921,17
53.911583,-15.915923,15
32.625153,-0.11770444,28
-5.519377,8.819783,10
39.893368,4.7318907,1
-20.596823,36.74256,21
-37.63258,31.516624,21
-14.744459,-7.1921554,7
52.564205,-18.396168,15
-31.45071,-40.784733,4
-13.498594,44.473988,21
-22.149609,19.458797,0
5.0860868,-16.49607,8
-27.013021,39.86077,21
-34.06798,-38.311676,8
1.7044547,51.17883,21
36.867794,13.237998,1
-26.44287,-5.540379,0
1.205526,-19.535221,8
-4.1011906,52.279987,21
-24.59634,44.991356,21
-16.292543,-30.571136,8
-7.538008,4.164639,10
-49.618572,-26.097237,11
-4.3384604,-26.312649,8
1.0178508,20.222656,2
51.320644,-11.839186,15
-13.400244,-12.34333,8
-41.629704,18.733948,7
-39.273304,-30.484566,11
23.563692,-29.906555,12
-15.744831,-3.49065,24
3.4451072,18.2219,2
35.95489,-42.380585,27
-24.148748,-1.5894041,19
43.45613,15.988748,1
2.537941,-20.267216,23
-10.843821,-25.359749,8
-20.40457,-50.32784,4
30.4401,17.723837,1
21.00978,-49.473377,18
-45.534462,24.211702,7
-34.018253,1.6560894,0
-3.2716,47.49179,21
-14.932736,-33.664017,8
0.84461266,-16.283098,10
49.05267,-10.26303,15
3.5268207,23.680452,1
-35.418053,35.559944,21
46.175564,-16.014763,15
-22.110329,-13.952375,8
17.071278,-24.826906,24
7.462214,7.629701,19
-12.958398,15.400678,3
20.131123,-26.80453,12
32.240414,45.093246,25
34.40816,33.38831,5
-11.019678,-21.376823,8
20.4904,7.0291452,1
14.804885,-7.0755954,23
-42.607933,-9.325231,22
30.051361,50.18984,14
-26.013758,3.854444,12
-34.64905,-7.143139,0
17.351837,-26.091242,12
19.155159,9.977834,19
45.893436,19.12664,1
18.617579,-48.347042,18
-10.971277,20.77152,21
-13.3077345,-28.009161,8
-10.219594,44.71763,21
23.892918,-36.93586,18
-15.155388,-25.710194,8
38.786182,-38.47811,27
5.029504,-5.414014,21
30.046432,-23.829605,12
-35.993484,-38.91222,4
-12.664963,-37.036243,8
43.59414,22.299435,1
21.706364,-28.626478,12
21.955006,-52.92254,18
-31.357893,-4.7256618,0
28.835608,-23.465693,12
-47.83754,27.64902,7
16.79517,-1.0437313,15
27.05449,50.184853,17
4.609576,12.54533,26
-24.1791,36.262283,21
-13.440293,-4.3067966,1
8.321036,-12.650708,23
-15.02217,30.83163,21
30.12018,10.817897,1
34.30479,20.196,1
-24.112604,28.799484,21
-4.3119783,39.253555,21
-49.554504,18.916855,7
0.7376688,-22.124756,8
-26.891886,-9.238399,8
6.000916,-32.823887,8
19.911251,-50.126423,18
37.707867,16.34105,1
34.963272,-43.228107,27
25.58111,-34.902905,12
-18.576563,37.942444,21
39.90961,-20.684126,17
-17.747452,-42.883247,8
2.7888136,-0.4339509,12
36.406235,-42.19497,27
23.883007,10.085356,19
31.943897,-43.939255,27
14.794861,0.04268714,21
-12.360038,0.80369586,12
18.621115,-11.022305,22
-29.442064,-21.334496,16
-18.213005,33.525707,21
-49.50735,-0.79457897,22
-46.734615,-26.159376,11
-41.01455,-26.787743,11
-27.347153,31.122904,21
23.034567,48.467075,26
25.21183,-4.877622,28
-41.7042,24.149195,7
-32.450592,-14.030683,22
-26.857426,-1.6381139,21
14.076514,27.049673,26
-5.44388,41.65806,21
41.08147,-37.28881,27
42.476254,16.729046,1
-47.050896,-5.0545897,22
-47.92695,26.123884,7
43.302837,5.516759,12
40.281906,-24.575459,15
16.013807,-29.107779,12
-54.344185,-18.34524,8
49.751396,-20.360987,15
-23.182789,28.007435,21
17.444893,-21.621296,4
-44.825043,-28.131437,11
38.762917,-13.645657,15
3.8387325,-39.80048,2
33.97927,49.25114,14
-11.857331,25.519457,21
0.51109576,15.15998,2
5.095097,8.189877,14
36.39409,-43.288406,27
-20.40012,-24.687311,8
-13.369502,39.306316,21
33.123596,0.39345238,28
-14.796475,-10.248611,8
38.354824,16.307547,1
-43.46268,-28.782297,11
49.542545,-12.806686,15
35.300964,7.991075,1
28.608519,44.744488,14
28.330181,-1.8921753,26
15.492371,-5.8615937,1
0.6941248,-47.378834,8
-17.99576,-4.8366485,21
41.254463,3.8244326,1
16.366446,41.69508,2
-22.312777,35.678318,21
46.280697,15.369701,1
23.505888,-36.080853,12
10.35893,-23.054907,25
17.893112,-51.604202,5
-23.17843,27.373697,21
34.41526,44.02,26
17.305857,-47.97615,12
-46.30163,-16.064644,2
-13.318572,-0.008191489,21
-21.884018,36.8663,21
30.525934,52.75352,14
34.75163,3.9297714,28
-22.973743,-24.216434,8
-7.664924,-17.617004,23
12.312357,-26.34399,12
-28.659962,-3.3591611,0
-9.848102,-34.44815,8
31.226732,48.89767,14
6.1210895,31.501669,21
42.06782,16.383326,1
-3.242629,52.492046,5
-18.297634,-12.665225,8
-27.007856,-6.452524,0
32.61003,52.706547,14
-16.398659,22.817966,21
12.82051,-5.944251,23
-4.0585885,12.628819,10
-6.3478417,-28.695328,8
24.094625,-32.66486,12
6.31312,-7.85634,27
-0.18129952,31.987705,21
-12.571713,29.472569,21
-39.685223,-32.58939,11
-48.68243,0.08305172,7
-23.113934,-39.843792,4
-23.85654,-23.997858,8
-34.501995,-27.381018,12
-11.30184,-43.82223,8
2.9785314,22.159407,2
3.7637804,25.96642,26
-16.54049,32.865005,21
48.91829,16.271101,19
24.718904,-33.37681,18
8.982513,7.321874,19
-37.972244,-3.0006418,6
-4.88889,17.733456,12
-49.05804,0.81052405,8
38.900303,-42.184345,27
-11.956476,36.137207,21
-43.39451,-22.300308,11
-1.9589406,-11.1548395,27
-34.402782,-1.5307304,0
26.645617,-32.852623,8
-23.638693,44.631042,21
-18.574516,47.223316,21
8.179915,8.01204,17
39.68862,-42.497467,27
3.4094925,23.634857,2
-23.507366,-47.708145,4
-10.4670315,45.701164,21
-22.41624,-51.531754,4
7.173588,52.087215,6
41.98257,-12.300722,11
1.3721055,-20.872692,8
-50.26186,-4.7073216,4
-11.786211,31.709492,21
22.627205,-50.318527,18
-42.804806,-24.996578,11
-47.206303,20.979616,7
44.446915,-15.834795,15
-23.036028,-23.29667,8
-50.681267,-27.06581,11
44.24218,-14.82189,15
-11.33214,44.353218,26
27.596136,-3.9008086,28
33.985348,-43.46026,27
2.8647966,16.153763,2
39.749535,20.663847,1
20.716473,26.348003,1
27.76785,-2.559186,28
-16.200075,34.80813,21
23.69949,-1.4882134,28
45.97145,-12.085457,15
17.561983,-11.913472,19
14.036634,41.503265,21
36.048077,50.593224,14
6.9128966,39.427742,24
32.1888,14.756674,1
39.88472,22.534723,1
46.824352,4.2053576,1
-11.1491375,40.28959,21
11.476525,-18.29815,8
-39.469578,32.577946,21
-3.5656195,-29.890806,8
-5.1956277,8.092468,10
-38.359913,-19.11273,11
-16.195568,24.839787,21
-14.032806,-18.375425,8
4.0570965,-44.117714,8
-41.9498,-24.6731,8
-1.396139,-42.930714,8
-45.893143,27.60232,7
28.68096,-12.786264,12
-23.977613,-2.5768096,0
39.892246,-39.902542,27
12.386077,-18.636568,25
24.29659,-36.59849,12
-14.873535,-38.833298,8
-16.47402,-9.809424,24
-29.094793,1.7500771,0
-7.0578117,8.24499,21
-51.846073,-4.7483497,22
-43.96207,-23.64786,11
36.473255,-21.28101,15
29.368929,34.562492,5
-14.508951,36.5598,21
10.136714,-12.168965,12
-2.1516697,51.676697,21
31.224655,19.905882,1
-1.248938,-2.926315,5
50.213448,-13.753345,15
39.617603,-10.499834,15
-1.6608968,27.484974,21
42.21965,-23.142363,15
-6.1076007,-22.318293,8
22.799065,12.876804,21
52.584755,-22.711641,15
-14.884661,-4.159944,24
-13.772936,30.102882,21
-23.912395,-47.9193,15
-15.639397,-4.0529156,24
43.620487,12.888973,1
24.097307,-17.965485,12
-54.9106,-2.5780637,22
-46.23854,-31.4168,11
2.046837,-44.12057,8
4.5102096,26.469828,2
-19.0256,31.414572,19
-7.894299,2.14075,0
29.202393,9.54336,1
6.8355107,55.677948,6
-1.8746185,-10.801069,7
-30.11459,-0.20698288,0
42.56077,12.166116,1
48.172276,4.712148,1
-42.841816,-31.184856,11
47.60055,-22.108662,15
-20.049252,5.756692,20
40.690445,9.972454,1
36.12961,-17.781584,8
-52.90182,-6.4250464,22
18.279219,-15.895855,12
-12.29541,-26.50195,8
8.534116,-11.439148,23
-44.832092,4.0217457,0
-29.169172,28.70146,21
-22.734123,5.2262425,20
-40.35972,-23.231277,11
-0.78260607,-42.69648,8
51.260475,-20.961294,15
-5.2744055,-6.711685,24
4.463947,1.6925592,22
-7.582352,37.270027,21
-19.23473,-50.251553,4
-12.534932,-28.002338,8
-10.241006,-23.641153,8
15.514571,-35.375076,8
42.693592,-12.229052,15
-3.5659347,-46.84868,8
-17.57208,-44.96005,4
31.899067,43.81486,21
41.613018,24.617144,26
-4.857902,1.3068947,25
26.719116,34.527706,5
-16.360779,-20.354603,8
-13.958324,-22.671558,8
24.831066,-6.5843954,28
-5.2300396,-27.961832,8
33.47026,50.318905,14
-10.046253,-15.601023,8
30.890244,36.5269,0
-33.28062,-4.307093,0
-19.19571,-3.976058,24
17.259628,8.621835,19
-41.554085,-19.840239,11
20.85411,-50.436596,18
24.249369,33.966827,5
-33.631725,-24.367678,11
0.17912672,24.566505,21
15.140476,1.4585513,1
-48.701942,-22.690466,11
-1.1502742,51.378094,21
29.963982,30.009903,5
-9.513458,-22.72888,8
-13.961806,37.299225,21
-4.4319525,36.09486,19
14.148236,13.550553,21
27.382038,32.171413,5
1.7970942,-8.007333,21
-32.83214,-11.208196,9
-44.226536,14.51154,7
-44.05128,-27.451057,11
39.46642,13.152102,1
4.350664,9.236491,17
9.601356,-20.910936,25
12.07236,-13.07369,8
-7.1943746,4.723255,10
8.015967,57.041126,7
29.572598,45.108494,15
47.51763,-3.0951061,15
12.789228,-23.042675,12
52.32354,-16.902977,15
8.581731,-12.855534,8
49.054955,-14.9712925,15
-40.628693,25.144135,21
25.416447,-27.285637,12
-5.003321,29.292412,21
-42.01955,29.556423,7
-15.479835,13.390292,3
10.434075,11.07353,19
24.881191,-43.048477,8
-46.833496,20.486496,7
-2.982942,-43.097225,8
-9.337275,-35.352688,8
21.59366,10.225005,19
4.442526,27.983599,21
39.96852,-42.65182,27
-22.467155,24.428314,21
-22.518766,42.73881,21
-43.201782,24.929594,7
-47.119022,20.618359,7
27.994812,-45.983227,27
43.32768,-17.234282,15
-37.60064,-24.013456,11
-18.121187,-1.4312476,22
50.3732,-13.801998,15
6.150829,-9.384613,0
23.397472,9.408492,1
-7.815522,44.95698,21
21.111029,24.961615,1
-12.984743,-42.2302,8
-0.73195446,-14.4331,8
-16.607975,-2.9144442,12
36.659866,-40.133976,27
16.548069,-28.33853,12
38.638054,28.993223,1
-40.24558,9.273435,7
16.5521,-23.355497,12
20.452532,-28.163767,12
-25.64425,-39.542995,4
16.018147,23.511047,19
36.868378,2.9101255,1
-19.668352,-3.7233179,7
-34.754288,0.32052976,0
-40.87302,-23.97646,11
-17.367464,-25.902628,8
52.799805,-20.868462,15
-4.2350745,-15.806298,16
-17.392185,-27.985714,8
-46.64536,0.29436716,24
-29.293545,32.840122,21
-1.297691,49.221996,21
28.80968,-18.833826,1
36.338806,-42.43413,27
-23.814999,-48.78573,4
4.177203,51.499905,6
-15.27411,-41.709297,8
28.755213,-8.738017,28
20.74112,-25.348057,12
36.83618,19.9974,1
19.725243,-32.75093,12
-7.0120883,16.553772,3
-0.120449595,28.349625,21
-10.462948,-26.714064,8
28.064636,47.29698,14
0.58290344,-17.731642,8
-30.904734,-20.828772,22
3.4423876,-43.48025,0
9.431499,-3.7516716,23
-6.585414,-22.62044,8
35.16286,34.216473,5
-20.876608,-23.684896,8
-18.60433,-46.591503,4
43.947113,-11.967912,15
-8.193089,28.593395,21
50.91938,-11.3394985,15
5.589349,30.261717,21
27.206419,-4.749911,28
-10.924174,-34.396107,8
32.361053,30.162985,5
25.737411,-28.540348,12
-17.247635,-3.573148,24
-25.363073,-34.10824,4
26.067335,-27.32274,12
-17.036451,-10.586061,8
-41.228294,28.091066,7
-49.02134,-27.388039,11
28.399244,47.31476,26
-18.71831,32.78852,21
27.721588,39.565964,5
11.417939,7.6197643,23
23.661438,-15.697004,12
-11.663399,-42.10531,4
34.96364,34.24468,5
29.783848,32.38275,5
-11.180556,13.339232,3
22.7596,9.5074625,1
11.731338,-3.1805637,21
2.909338,33.382366,21
-19.184439,9.017271,20
-50.323162,13.935324,7
28.499088,-6.5056014,28
-17.2295,34.637302,21
-0.03594211,17.36735,2
-48.5554,1.8853953,22
42.92973,14.9504795,24
17.35873,26.289196,26
22.294432,36.33021,5
-5.373142,-6.588116,8
-14.464003,-18.3404,8
-34.510975,-0.81028694,0
-6.337391,-12.300699,8
-35.06379,34.1688,21
-23.266193,13.943612,5
-6.057527,-23.85608,8
15.194824,11.21202,21
42.551193,-14.102765,1
41.648968,13.45006,1
-12.994826,-9.425935,24
11.354789,-32.0359,12
-10.887589,-27.746733,8
-8.526678,-11.343096,19
-26.096132,29.792458,21
-12.9858,42.426025,21
-17.017813,-46.766335,4
3.9553564,20.818453,2
11.65228,-9.373668,23
-39.584633,-35.05582,4
-5.5302825,-13.61314,8
5.1827188,-44.319912,8
-24.445919,45.46696,21
-44.74482,-15.1400175,11
52.05331,-20.45246,15
38.551094,-42.617653,27
8.770835,26.824528,26
-38.62973,-25.235796,11
-8.559305,-42.77475,8
24.508562,22.14304,0
21.369263,-52.235256,18
-22.146051,21.181477,21
-42.352448,-28.014507,11
1.5647876,-46.24839,8
42.439983,4.341896,12
26.017279,32.72183,5
29.950691,-1.089358,28
-0.6280482,22.537838,12
-26.933226,21.80333,0
39.263954,12.30057,1
25.249561,-48.097908,18
48.604313,-4.5349154,1
-2.7045956,12.348823,1
32.541004,34.035915,5
-3.0065234,-16.645313,8
-3.6907854,-26.922867,8
20.557053,-52.129345,18
-19.378876,-26.655647,5
9.593168,-5.4174175,8
14.255312,3.0400982,3
0.8280344,-36.396317,16
48.126854,-4.9607196,15
16.048035,22.326227,26
34.539406,32.295704,5
25.394186,-14.919114,12
-40.662098,21.719103,7
-33.421005,22.75239,3
32.57434,46.60032,14
-13.718122,-30.432285,8
33.784122,18.082083,1
3.66965,-13.804092,8
-19.541803,35.204437,21
-23.66275,29.59703,21
-44.592426,-21.999315,15
30.813421,49.652935,14
50.58866,-15.845167,15
-6.1882653,9.836013,21
-6.3940325,-28.927225,8
-0.020745356,-37.964043,15
7.6765366,-32.75906,7
-47.943134,-26.490828,11
-40.62384,18.827631,7
-47.936123,14.27446,9
32.3373,11.01893,1
29.129293,-7.041584,15
-4.271689,7.0625734,10
-44.110157,-31.712368,5
-27.263044,3.5320404,0
13.363428,-5.859744,23
19.4809,-50.29962,18
33.17253,19.997648,1
45.43072,-23.406553,0
-38.651344,30.335285,21
-30.26641,-19.119722,16
36.273834,49.33579,8
12.564993,-2.7146766,24
-41.514526,34.868046,21
-20.31798,8.528795,20
-29.533783,-18.45331,16
15.994997,-31.656439,12
46.45946,4.105803,1
-8.972351,28.19809,21
-26.822117,-19.023134,16
-16.878145,-50.642826,4
-14.204404,-16.446085,8
41.75457,-35.50657,15
-8.952306,-31.043224,8
46.900616,-11.86706,15
13.123872,-6.69301,24
55.559776,-16.590881,15
-24.581707,41.830185,21
1.9363465,25.215412,21
-15.507099,-26.693445,8
-48.7265,2.2433598,0
47.66814,14.65467,1
2.2288992,-25.630037,8
-17.652103,-3.582408,24
-0.95658636,-16.173964,24
7.936244,7.707194,17
-45.89523,-6.8811007,16
4.175653,13.860557,26
-9.286903,38.807453,21
29.404358,30.679848,5
32.326584,16.262526,1
-3.6496465,45.66115,21
-40.52459,25.095371,7
48.54429,-20.047245,15
-37.369095,-35.4534,8
20.96438,-27.031778,12
13.798397,-23.653,12
-52.067726,17.026766,3
23.766598,9.814085,1
-54.897575,-2.7000003,22
-19.542309,-42.770485,4
28.442118,-27.291609,12
-54.118534,-18.512714,11
28.38372,-17.51693,12
-0.66875273,39.66049,21
-42.36614,-30.381523,11
32.495544,-1.7894807,1
-3.9167936,29.80914,21
-43.74074,-28.246273,11
54.926723,-16.157831,15
19.840157,-31.128256,12
40.157574,-15.630926,15
51.76313,-20.326252,15
48.478504,-18.875694,15
48.36823,0.76820236,15
-13.068333,-42.757908,4
-41.44808,-15.994453,11
-39.17303,-35.40281,11
-44.69977,19.840025,7
20.761992,-51.804142,18
-51.460045,1.0298934,22
-13.955271,0.035163265,26
-19.827826,-15.380485,21
13.770882,-38.74805,12
28.268385,14.922474,1
-13.120943,-22.112154,8
9.946805,-22.729698,25
-46.423183,27.180391,7
-38.640564,20.585546,2
38.784042,-39.68714,27
29.361362,11.187287,19
-22.39432,22.007084,21
-24.4884,-23.099747,8
27.531595,-7.2357726,28
22.91892,-24.283249,5
-8.335348,-26.527655,8
-6.172054,3.5292537,10
24.74994,-15.148019,12
40.35649,21.817211,1
23.829004,-27.283745,12
22.711054,-21.580658,12
43.42,13.252522,1
-12.487057,-32.076233,8
33.75337,19.465439,1
-17.519066,-10.507951,5
-38.94723,-28.125814,12
10.546924,-4.845134,23
-27.249643,-5.422665,0
6.8659663,38.195713,21
37.520893,3.2679975,1
-2.6358786,31.906929,21
29.04494,9.898036,1
30.009907,47.306103,14
9.153353,-22.438066,25
-17.979464,0.028350994,24
39.591324,16.649422,1
-27.81744,-2.934713,0
21.469389,-49.128975,18
37.98883,-41.213207,27
19.365519,12.695746,21
28.039827,26.771957,5
-44.741558,-30.326273,11
-11.006581,-13.308036,8
30.382067,50.256195,14
-7.5920973,27.16714,21
21.25332,14.225267,19
48.0081,-8.402699,15
30.692339,3.6631556,17
3.7032156,-46.679672,8
-26.773994,3.9735348,20
40.301174,1.0008533,13
-8.4553385,17.878323,3
-43.450024,-23.788237,11
1.6884537,-26.361582,8
28.354517,-7.24393,28
-21.554203,-10.067218,12
-19.59315,-13.961301,21
-24.770967,-24.037384,0
-3.6419268,-30.129793,8
-14.585983,-50.22317,4
-48.874382,14.012514,7
28.7535,9.160412,19
-18.297878,37.572968,21
-4.8256383,35.72262,26
32.691376,2.6381664,5
1.1733185,31.21905,26
34.30828,53.871998,14
40.06082,20.484161,1
-7.631916,-19.076075,8
-36.808655,35.670048,21
39.938896,3.4291024,1
-40.699566,9.688426,21
-37.849876,-24.90054,11
-36.842266,-20.182844,11
19.920303,-32.920364,12
38.423203,-14.397674,15
-20.317959,8.528847,20
-14.105628,33.360207,21
25.786846,-24.495308,12
-42.765064,13.923071,8
31.764284,50.45676,14
-5.52088,-10.791566,8
45.384224,9.795559,1
12.269182,-4.2939644,23
-17.731318,-0.04875614,7
16.378271,-5.760552,1
-42.679,20.314919,7
32.549538,-39.423492,27
26.8436,-47.00723,18
-19.332346,-46.329895,4
-35.249317,-24.02673,11
-46.036186,-2.740162,8
9.118725,28.416166,21
3.3657718,-19.084448,8
29.554255,30.686775,5
-30.908007,1.2878689,0
-24.055315,37.90935,21
-10.576974,-37.96517,8
-1.0088639,19.138752,21
-32.400593,49.116364,21
-22.925743,-44.304497,4
38.85082,49.10066,15
-7.6839423,-23.88183,8
-10.825846,-40.270653,8
-25.19717,-17.958069,22
-3.937845,-26.524021,8
-37.137108,-7.9492936,20
34.52824,9.8588085,1
48.788723,-2.6178484,15
23.275667,-15.853852,12
4.525657,-17.784151,8
-10.282708,34.2606,21
19.19105,-52.768375,18
46.498684,-20.344025,15
48.32765,-11.180745,15
-11.02585,42.040863,21
-14.439047,-44.589466,8
-0.0939441,23.3943,21
20.04535,-44.09914,18
-17.414822,-51.42973,4
29.927277,-5.634419,1
35.6092,9.845456,15
-10.766883,-22.568285,8
32.080418,0.23945849,1
11.399991,-33.573284,12
5.3229127,52.50913,6
-2.1389518,28.11389,21
41.250015,-37.13389,27
-14.999122,-23.584312,8
-12.15517,-21.64763,8
-20.148533,-45.74724,4
23.540365,-14.591635,12
42.602356,16.061779,1
-26.800573,-46.620728,4
-20.728178,28.158993,21
43.647522,10.039719,1
28.25696,-18.333271,12
-21.64079,24.847784,0
-25.09017,30.01274,21
44.905422,-11.075364,15
-7.590824,31.420315,21
-46.095768,-30.556591,11
-45.536884,-24.87143,11
-27.117868,-44.794384,4
-0.025456795,24.244398,21
-8.283521,37.739502,21
13.618475,5.437706,19
-0.6270344,-45.729626,8
-24.721336,44.00424,21
6.856506,55.264828,6
-39.293694,6.966646,24
44.95402,-14.339033,15
36.528503,-19.460814,15
28.845543,37.607235,5
-18.423393,47.574043,21
-13.024141,15.473712,3
47.245926,16.516045,28
40.03234,6.433791,3
21.983768,-25.269754,8
-17.926323,39.343086,21
28.742735,48.61348,14
-13.525658,17.477533,21
24.204521,-8.385276,17
-20.085827,-49.467575,4
-31.688866,9.79453,28
-45.72979,-27.708317,11
-21.266424,-49.70872,4
-43.360115,-28.681263,11
11.203388,-32.16158,12
-28.815691,37.74158,21
-35.604145,36.876747,21
4.345029,18.17571,23
29.956522,52.005665,14
10.562752,-34.35162,8
-0.4539368,17.628357,2
-20.318027,36.549145,21
11.118318,-9.557789,24
19.379063,-44.01754,18
-39.28446,31.268929,21
-46.287178,-32.791183,11
18.971687,-36.46671,12
-38.69388,-26.307997,12
-5.317588,38.961033,21
-5.328572,6.497243,23
23.804564,-23.451357,12
-21.492836,20.214087,0
-17.737558,24.26373,21
57.637436,-15.984361,1
20.386961,-22.201218,12
-3.8712924,-42.78564,8
-52.452984,-16.807177,22
9.264251,2.4897008,8
21.168606,7.254733,1
20.007357,6.9207644,19
-51.577293,24.434761,17
-16.508957,46.028492,21
49.412994,1.2850074,15
-16.270765,23.115252,21
32.401287,47.362267,17
5.574642,-24.799576,8
-8.922204,-24.918667,8
22.659103,-53.28727,18
-15.24002,43.93172,21
40.91443,16.69683,1
26.457726,-8.458335,17
-26.267723,-52.016346,4
-0.8343222,-40.439285,8
-7.2944283,41.28857,21
-30.44972,-0.74059874,0
32.25356,32.513023,5
-35.701263,35.463886,21
27.779562,-6.1821814,1
8.888176,38.786785,21
-44.871433,-24.169584,11
-0.5392486,-16.270758,8
-9.785484,-0.22077155,12
-16.116024,42.99438,21
13.779731,-9.17385,26
1.6008373,15.205274,12
34.255337,19.599644,1
-7.4018183,27.177963,21
-46.54882,24.56474,7
41.38316,-37.865185,27
-13.187783,-36.854088,8
37.72708,20.437178,26
29.139944,37.174698,5
-42.403767,28.37616,21
39.267506,17.532717,1
32.68927,10.606055,1
-28.037672,-7.6261625,8
-38.60543,-17.12335,11
16.030869,-27.609121,12
6.277447,-35.36848,8
-17.13336,47.69183,21
-43.56965,-32.76215,11
1.9244823,31.12705,21
6.604467,-19.001532,12
43.995945,19.17047,1
-43.900284,-25.825256,15
28.272945,46.295856,13
40.36112,-42.607357,27
-7.658149,29.611301,21
-17.011398,-26.90626,8
28.907679,18.82768,1
19.905176,-50.064632,18
23.964405,33.189716,2
-23.389732,-40.80559,19
-6.9355555,22.841904,21
-5.546369,-32.7204,8
14.583568,42.66958,9
52.40369,-21.579477,15
-46.838108,5.007447,7
-0.05684829,52.705223,6
-13.788824,14.699068,3
49.570057,-6.7225823,15
-23.639868,43.40894,21
36.203865,-21.1242,8
-1.9740977,-33.89734,8
12.670272,25.589975,26
-3.6560585,-26.240223,8
25.920858,-4.859999,28
-16.48373,-20.257353,8
-47.018005,23.31592,7
-28.843334,39.936127,19
9.439353,-2.224878,23
-40.96161,-28.264858,11
42.47681,11.639435,1
13.52682,27.672462,26
-3.068132,40.241024,21
40.576164,20.761106,1
26.563774,-1.3469892,26
42.166203,15.334669,1
38.25716,14.256891,19
3.882675,6.1862106,17
-45.348663,2.9267788,7
32.124516,38.368046,5
-25.635813,2.273687,0
-13.41776,-45.913857,4
-27.317486,43.17464,21
-8.886111,47.142315,21
-24.851349,-21.957834,7
-38.368114,-0.14419174,8
44.256237,8.668259,1
-21.650175,-9.836462,8
21.350878,-51.00439,18
12.768162,40.321068,9
-43.36997,22.816303,7
29.2725,-7.744841,28
-35.493324,6.6858387,21
-16.212334,-50.974895,4
25.078373,45.40905,14
-15.48316,-3.4406025,14
28.874352,48.017117,14
53.50173,-14.874502,15
-33.550808,7.7971706,0
-21.164461,7.1747084,20
-29.588661,-45.617516,4
-16.979565,36.893223,21
-36.824417,-1.2672228,14
-23.624632,22.65801,21
50.639675,-12.151371,15
-16.003885,-12.73366,8
0.02259533,-26.459917,8
-12.719362,-28.351461,8
-14.172617,-47.517292,4
-14.987478,44.15587,21
13.795409,-0.51572907,23
23.276264,-24.863012,12
13.014831,-7.2801495,5
27.266027,-6.216939,28
-14.0853405,39.623158,21
-18.50082,19.226294,12
46.708347,-17.700771,15
-32.192265,0.13442147,0
5.1376348,-5.3433886,8
-0.37851214,50.139816,6
-23.307419,-50.51121,4
11.638169,25.854614,21
0.67170936,32.21651,21
-32.85988,4.0320115,0
19.020823,23.35168,26
-24.186825,22.017683,21
23.917742,-34.615475,18
-21.77534,29.087234,21
-15.236147,-15.115867,1
-18.471489,-50.782276,8
15.904901,-12.015686,0
40.29049,25.40353,26
38.72198,-41.750324,27
11.742805,-8.788835,19
5.621367,-4.8226323,4
5.18174,13.729417,2
-41.93898,21.028103,7
11.520173,-38.88965,12
-7.2721686,-27.631502,8
-7.7548075,26.436869,21
0.42057285,-46.279392,8
19.687038,13.804934,19
